X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
11.185505,0.05286883,-2.7278223,-1.4451807,-2.4906716,3.2599394,1.9373482,-0.5033847,-0.7973045,3.1745906,-0.4099899,0.1946705,1.368417,-0.58504987,-2.393414,0.8645358,-1.1573155,0.193889,0.6309743,-1.4711821,-3.363155,-1.1569782,-0.02744463,0.62061435,-0.04096288,2.582911,-3.9206371,-0.85462505,0.17195171,-2.7039018,-1.9892135,0.44448632,-2.8904674,-0.85354316,-3.781493,-2.8716116,-0.60307723,-0.33116126,-1.0029387,1.2657235,-1.0207561,-1.8010621,-0.52321947,-1.3279516,-1.3744113,0.78142905,1.4494268,-2.7161744,-1.7059684,-0.46122974,-8.291426628919979,4.163717126812245
-3.848571,-0.8304125,-0.13833332,-2.0655706,-0.12786572,-0.93866813,0.07033399,0.4170065,-0.18550742,0.27347723,1.1957564,2.1249158,1.8615865,-0.31626907,0.7856703,0.24330297,-1.0731102,1.8351179,0.8691137,-0.3823975,-0.18955252,-0.5540027,-1.9279277,-0.38920546,1.4058348,-2.0216117,0.22517838,-0.829274,-0.2961337,0.7335359,0.08862773,-0.1791153,0.8037791,1.0303427,-1.7508569,-0.21065956,0.17778298,-0.005610652,-0.49469408,-2.7881024,-1.517962,-1.02029,0.34852347,1.5509899,-1.1209455,-0.4248122,-1.0718675,-1.4378387,-2.1946356,-0.8301859,3.3644024838968685,1.9409195450719838
10.48491,1.3093579,-1.8757747,-2.5197127,-0.9944143,-1.4662842,0.2809939,-0.44735873,0.67547446,0.64264846,-1.0746485,1.4246387,-0.99732715,1.3359709,0.45387632,-3.4046504,-1.262866,0.063745305,0.5535991,1.2955539,2.0613596,-2.8190484,-1.6547623,3.2126923,0.39998123,0.04890302,0.57361734,1.3037146,-2.2183652,-0.18741655,0.9757567,3.3384333,-1.2278688,2.512579,-0.6106855,1.7321557,-0.20221214,0.49615505,2.19203,0.27845109,0.9679239,-2.064992,2.4267268,-0.54633236,-1.9804988,0.6776637,-0.4297666,-2.020576,0.11279313,-1.8415688,-7.084062642437538,4.286623125909795
-0.47691125,-0.8736605,0.46459353,-2.3835664,4.075641,-1.5718055,-2.476674,-0.37068406,-0.5589188,-1.1901983,1.4351766,1.1989511,2.0076973,-0.36518586,-0.28175327,0.4829899,1.478445,0.866486,0.8782826,1.295184,-2.8286886,0.46070266,-1.8377904,-1.3548981,2.1140306,-0.014406934,1.4694879,0.793481,1.147872,-0.8736935,0.10492763,0.6701219,2.847722,-0.98218143,3.01894,0.6301248,-0.71428996,-0.27330962,1.3349313,1.0697954,-0.5509659,-0.8435783,0.14480159,-1.6538272,-0.37412724,-1.7544254,-0.042065762,0.3930722,-2.0962262,1.6628708,2.224418993969763,3.182328453524351
-7.3533697,-0.82815844,0.7106769,-2.767886,-0.8814412,-0.3702368,2.014347,-1.1419332,-0.17428815,-0.5475326,-1.6848458,-2.309157,0.3559187,-0.28782558,-1.5111572,0.22065955,-2.3333602,-0.21546564,-1.5333521,-0.08450869,-2.4844718,-0.73319834,3.7902188,-0.7990393,2.2300708,-0.20294218,1.3227112,0.41106448,0.12530276,1.9600735,-2.1703894,1.8544091,1.6647234,-0.9563674,1.020092,-1.6075934,-0.24210846,-1.4830042,0.3746397,2.1924515,-1.3270828,-1.2983867,2.2481782,-2.2888863,-1.9845994,-1.0528146,-1.783957,3.0175917,-2.370275,-2.475881,5.220252692649828,2.022392008366306
-3.8744884,2.5723221,0.4136614,-0.8885057,0.13478374,3.9035099,0.59754556,-1.8630733,-1.0923307,2.9639478,-1.115368,0.38952523,-0.3428167,-0.089735374,1.283678,2.8173676,1.7713375,-0.50687337,0.92074114,2.3750243,-2.1735618,0.85760814,-0.45555535,-1.3452581,0.39666593,0.23678418,1.6204784,-1.6622103,-0.39126498,1.234244,1.5888988,-2.274173,-0.19174036,-1.2817187,-0.79121375,0.57684696,1.1107799,-0.74910516,0.9124228,-0.294012,-1.8564678,2.6036265,-4.47548,0.45853344,0.47200468,0.09862446,2.5515645,0.6006744,0.10549608,1.1277454,3.638108919400234,-0.5962765951516501
-2.697721,-2.1158729,-0.19439988,-2.9026694,0.6579652,-2.2344487,1.1640776,-1.5463296,0.56498796,0.52108383,0.6324456,0.38235646,-0.9221363,-0.82753885,0.9435754,1.5176005,-1.5448172,2.1793802,-0.71702665,1.363072,0.1580089,-1.4345021,1.3147435,0.60336995,-0.99794626,2.0002882,-0.62289536,2.1124141,0.53018576,-1.9680235,1.4486997,-1.2108804,0.20028637,0.20327386,2.7119327,1.0584575,-1.3077343,-0.07583554,-0.31534037,1.0902324,-1.3957865,-1.7307813,-1.9288923,-1.1609776,0.42998683,0.2411391,0.12752318,-1.6808668,2.5479374,2.1825545,5.251033327318773,1.962272752320969
-4.9784784,-3.5138223,0.95038617,5.1289077,-9.061661,-1.4365838,-4.9376607,1.8121533,-2.407423,-0.7007818,1.3495094,-2.57867,2.3567338,-0.14407831,0.02115348,-1.1531578,-0.4980484,-1.6094798,0.72294366,-0.9672073,-3.2143195,0.54745865,-0.83545375,-0.45650786,0.051356867,0.17670009,-0.29976958,-2.1439886,0.78569174,1.7470591,-1.9241018,0.57102895,1.4543511,1.5414021,-0.2145085,-0.97992545,-0.66841716,1.2652451,-0.17454731,0.43324962,-2.2158284,-1.4020448,-1.80509,-0.030362597,-0.8730998,0.6659253,0.102894284,0.0964202,-0.63383377,0.8635807,-2.9738547787142022,5.668954808297922
-1.5249094,-6.045864,-0.74099165,6.2329183,-0.34413275,0.6087588,-1.5341525,-1.8718069,0.0019731224,-1.8378811,-0.23709105,-0.20221923,1.3616112,-0.4885833,-0.75892645,2.6043093,-0.72324854,1.8398519,0.1307393,-0.094557405,2.2085395,-0.25551277,-0.6711855,1.7650502,-0.555843,-1.7867913,-1.2531123,1.4954818,0.92620325,-0.91702235,-0.73300546,0.21323203,0.4442375,-1.5810212,-0.010587692,0.5851191,3.8152092,1.642797,-0.39371103,-1.9623569,1.47141,-1.7778571,-0.20840564,0.97672105,-1.1691555,0.25493494,1.548226,0.59412944,0.085675776,-0.24160242,2.423791949268709,8.965477045744684
11.268499,-1.0165753,-1.3999382,0.2081747,-0.70013434,-1.1223779,3.249959,2.2296124,2.1771593,-2.798814,0.9802891,3.221926,-1.7341052,-1.6842978,-1.4905148,0.69773114,-1.8025808,-0.32309985,0.8754923,-0.13855547,-1.7282103,-4.789094,-0.75530744,-3.1631079,-0.84972954,0.1250853,0.67485046,0.56091654,0.25004184,-0.95004475,4.793628,1.6641579,0.11580661,-0.6619085,-1.4154837,2.1558964,0.51261455,4.332972,2.1190882,1.0095314,2.2501473,-2.9073815,-0.59795517,-5.3295264,-2.7984147,3.8695762,-0.38445625,-5.042285,2.01674,2.3271306,-6.835829600084146,3.914910846434055
-2.3220205,-5.8178754,-0.7554194,7.183602,-0.07018332,1.2007847,0.47913444,-1.8772656,-1.5349298,-0.45807177,-0.4982086,0.3332715,1.7307333,-3.081169,1.7029867,-0.9384638,-0.7480467,-5.805048,-0.86156875,-0.71587694,-2.9386625,-0.81075037,-0.07131106,0.25382912,-1.1658194,-4.6746674,-0.51984906,3.8318856,1.674419,0.89783657,1.9648706,-0.53562,-2.3948817,-0.6679829,-1.0459806,1.8327485,-0.9114437,0.51006687,0.46903148,-0.52886826,0.2092335,1.5375488,1.3049502,-2.6287215,0.32954448,-1.1424786,0.308032,-1.7950871,2.0037634,1.9430354,1.1455319250334235,9.705286883796903
-5.3898897,1.6459739,0.8600128,-2.420109,-0.39505637,1.1603264,0.13541408,-2.6670465,-1.7418344,-0.5387564,-3.8939998,1.5001632,0.48679554,-1.4062104,1.6428244,-1.4801407,-0.5881639,-2.6566415,-2.5249975,4.081566,0.4393457,-0.80688107,-0.83142036,-1.5402507,-0.7583358,0.42182738,0.669086,-0.48169354,1.0664891,-0.40995312,-1.7349522,1.8297431,-0.086129785,-0.9326149,1.084266,-1.0805334,-0.68386614,-1.1071274,-0.9840402,-4.142275,-0.20643933,-0.8813618,0.01360941,-1.2539278,-0.061327033,-0.44266394,-0.074935734,-0.67038065,0.098247975,0.253061,3.7789281033892284,-0.8072679834802451
-3.3040252,-0.2547,-0.84053975,-2.2031584,1.501083,1.0295202,2.011726,2.080099,1.0224497,-0.025784355,1.6243087,-0.70226264,0.7287143,-1.4211357,-1.7750242,0.46402285,1.1656126,-1.4915557,0.0724031,0.32399768,3.8233182,-1.1358918,0.43567565,-1.2202662,0.87096417,-0.97310895,1.2366154,-1.1819141,-2.0478313,-2.6016698,0.067238584,-0.22386879,-0.11175405,1.4128121,3.219857,2.126067,-0.17358916,-1.0511142,1.5806353,2.7312925,3.498348,1.3137696,-1.2448865,-0.23978929,-0.4623214,0.30792663,2.12931,-0.5422515,1.0951387,-2.011574,4.941119758046525,0.46294846217838154
-6.296196,-1.6057345,1.5998021,-0.5971795,-1.2521862,-0.88330805,1.9294239,2.6839776,4.1451583,-2.0223584,2.6779826,-1.3326707,-1.211157,1.2796843,1.6068981,-3.9899716,-3.3274465,0.6316109,-2.154939,0.87011844,0.7613956,2.336836,-0.5383811,-2.5696096,1.3213735,-2.1846619,0.15473539,5.7917504,1.0037704,-1.9275372,-0.86441773,0.8517208,-2.2797282,0.7992867,1.0800138,-1.4736241,1.6136953,-0.9417385,2.581459,1.3998182,1.8260096,3.3078365,-0.43287763,0.5100972,0.40423957,-1.1030505,2.209147,1.3971182,-0.24574341,-0.5740225,4.980245451827703,1.4542670473476793
-0.8962964,-7.000645,-2.1493173,7.828445,-1.1677712,-0.19011655,0.30856082,-1.7702672,0.6196718,0.9736912,0.14605719,0.431819,-1.2350184,-4.744574,0.23150702,-1.2969387,1.8549927,1.6085962,1.5551567,-1.4536021,1.3539531,0.85690016,0.20666942,-0.76270294,-1.7429025,-1.0581229,-0.8631936,-0.07186568,0.11581855,-0.29416215,-3.6250765,2.285801,2.8675413,-0.5005876,-2.4459412,-2.3241465,1.7606511,-0.6328767,1.5966824,-1.7416403,1.2996712,0.65559983,-1.1746583,-0.5655465,-1.4722542,-2.159374,1.5889701,0.4307266,1.2549945,0.43763778,2.5694563460762585,9.811642781724533
-2.3193226,-1.1035125,0.58313537,-2.3303628,-0.73631716,1.5536067,-1.3662065,-1.6806787,-0.35440475,-2.1394207,0.0009573698,-1.6683707,0.0044557154,-2.5835383,0.5428935,0.207905,-0.25211585,0.055954456,-0.49220315,-0.007588237,0.40184227,-2.1037312,1.8786994,-0.7256588,1.5494303,-0.7312496,1.2614318,-1.1416587,3.0792034,1.122849,2.1285717,-1.7661129,0.80204767,-2.739343,1.4245244,0.90308106,-3.6299474,0.3048246,0.45202783,-1.0013919,1.1829869,0.5355357,0.22686124,-2.2317228,1.3418138,-1.7851784,1.3583579,0.28359973,0.12610325,-0.30546892,2.238611537319751,0.7348014063213867
-3.4692688,15.168341,-1.7918664,7.798258,-0.07328169,-3.9479256,2.3731604,-1.0418842,-3.6100461,-0.2104702,-4.1376214,1.6698096,-3.349582,-2.8067284,0.39657104,-2.963469,-8.3073635,3.576636,1.2579075,2.1379743,0.22963907,0.18732135,-1.1443919,4.2665033,-0.65242434,-0.3969643,-0.6798037,0.8992714,-2.0472867,1.100008,-5.772855,-1.9191701,0.18971296,-4.5419774,-0.31624162,-2.0449626,1.9618791,-1.1338831,0.4926473,-2.6805935,1.6405284,0.54699534,-3.4191628,0.6496775,-6.3954616,1.2159755,-2.7401857,1.6434606,-4.9218597,-0.20463005,2.4410240661181524,-4.926430537224397
-3.189866,9.156716,-0.17561997,3.7232323,0.67191064,-0.8975819,-4.0569468,2.0314107,3.355767,-0.91742444,-2.1143062,1.1737189,0.4480459,1.9891865,0.59603953,0.87038416,-1.0001189,-2.0046391,0.29184663,-4.6094584,2.0734534,-0.42912686,1.8573145,-1.1152207,-0.33220485,0.9256959,0.2203313,-1.1849418,0.8490478,2.1022482,0.6358956,1.217375,0.942007,-0.9014366,1.1353129,1.0419977,-1.1604866,-3.8009605,1.3615705,0.14611784,1.5837806,-0.59207606,0.5997431,-2.4597256,1.1012672,1.2106718,1.5353314,0.10301836,-4.0210123,-0.46305606,2.1613071711135183,-3.8966203299207027
-2.8326755,0.013017833,-0.15445021,-2.8133507,0.011201814,0.23540162,-0.66045004,0.25963092,0.7716718,-1.5258005,-1.9176263,1.2816622,1.9635857,1.4915179,2.0970616,-0.097371966,-0.9431242,3.112665,1.3175297,-3.0065184,-1.6177442,-3.1325774,-0.5442182,0.03724129,-1.6021458,1.1857637,-1.1692638,-0.8839055,-1.3356174,0.996568,0.6921737,0.13671902,-1.3595273,-0.045235023,0.40968078,-2.4856234,-0.21463655,0.63473994,-1.4010925,1.0001066,-1.5777093,-0.43333277,0.30506623,-1.8510034,1.2112088,1.5765901,0.6275195,-2.0053601,0.5113505,-0.5752925,2.918595401912579,1.4108378404126594
-0.7808883,-4.8889856,-1.4914408,3.9548783,0.96855175,0.24927005,1.9303939,0.95785755,-0.9907706,-0.1293243,1.9290221,-1.4559811,2.3257504,0.5843103,-1.1921636,-0.29419842,0.43670693,1.3060989,-1.863672,-0.9072457,-0.8755641,-4.5499997,-2.570492,-2.6078224,1.140366,-1.1727848,0.40230346,1.7692568,1.1535946,-1.2820603,0.73891926,1.3402977,1.2425026,-1.2737937,-1.9392333,-1.1014423,-0.6590299,-0.8487969,0.78168905,-1.4857323,1.6886839,2.813377,-1.7599555,-1.016736,-1.4348463,-0.9396199,1.2496662,-0.2882429,-0.52851784,-0.089555874,1.4138768591817206,8.745362610336027
0.35437796,1.050503,0.22166616,-1.3728325,-0.24067013,4.752984,-1.0973425,-0.664351,-1.4026854,1.2268063,1.2670127,0.79070365,1.8291813,-1.5189971,-0.38295603,0.41684312,-0.007344451,-0.5992026,-0.23459452,3.1348827,2.048594,-0.7794263,1.1605816,-1.5672851,-0.779263,0.78348947,2.8845878,0.16197571,-0.1775729,1.1958804,-1.1715436,2.0399904,0.36625803,-0.91985846,1.86788,0.65543455,-1.7825927,-2.3503568,0.032187946,0.35410658,2.2968073,1.9153199,-2.0372038,1.1803315,-2.2784443,0.17750113,-2.5931323,0.5458787,0.7846594,-1.8163356,2.749399827280257,-0.24954962814501777
-0.86099,-0.42317387,0.15478022,-2.2891674,0.5625265,-3.0083756,1.2554134,0.40956047,-1.4300487,2.2002392,-3.170453,2.0342155,0.4221407,-1.8728678,0.59680855,-0.9074182,-1.8956199,0.37270945,0.42867988,-0.17375189,0.03101173,-2.3767512,-1.0981536,0.3899639,-2.5030742,1.6174362,1.3876793,-0.01588625,1.6098431,0.42912447,-0.3011569,-1.7130346,-2.403369,0.8749007,-0.28544652,0.15607235,0.58458304,-0.29148442,-0.2413741,2.2537143,-1.9177386,1.1238531,1.9307855,1.9054517,-1.606189,-1.5343276,-0.801271,-0.34263515,0.5398521,-0.9649126,2.850890922670525,1.7247053112576203
-2.128248,-0.013208423,-0.017606013,-2.3536015,-0.34320614,1.5586504,-1.2049524,1.2916647,1.7009039,0.28623578,-2.0789113,0.94944656,1.5429324,-0.19492188,-1.0518332,-1.1113985,-2.191613,-0.31144044,2.1574762,-0.7599628,1.5762368,-0.69440776,3.4060404,0.9752442,-0.5791725,-1.1312456,-0.24156335,1.157547,-1.5079823,1.0128682,-0.6139586,0.5028315,1.9379107,1.9813707,-0.033472516,-0.31870866,0.39361143,-2.1122353,-1.4537868,-1.5144007,-2.3697314,-0.23754847,-3.5403075,-1.8978316,-0.5089261,0.45329452,0.45325518,0.13221534,1.0075417,-1.804756,2.78760245310398,-0.7703034873092752
-4.543475,-0.5365221,0.066239335,-1.751194,0.22844714,1.0109495,0.5490032,0.7648855,0.45928454,0.9931829,-0.15205258,1.454601,0.47482646,0.11823279,0.81269455,1.1071609,-0.027403802,0.19733362,5.051684,1.2266433,0.31002703,-2.2213573,-0.52568805,1.5812738,-0.68513674,0.84434557,-1.813018,-1.201611,2.4315135,-0.5085701,3.0777206,-0.071322285,-0.6513296,2.7480712,1.8319021,-0.35237205,-1.0932323,0.17781037,2.9936197,2.2749147,0.6575343,0.7411626,0.05615942,-0.30211824,1.4128661,0.309187,-0.8994575,-0.11435057,-0.7224195,0.10092457,4.44431266364057,0.45260206906033773
11.424956,1.0770332,-0.93654454,-1.5274005,-6.367132,2.5814228,1.7881848,-2.3396494,0.092315026,-1.1186622,0.8524965,-1.517739,-1.6912832,1.4927377,1.6658999,0.73938763,0.8862337,2.128367,1.7309712,4.7841682,0.6194562,-0.5130092,-1.0931675,-4.316739,-0.36662334,3.054128,-1.0211307,1.6666554,-3.1248071,-0.29709536,-0.5101673,-0.5650395,4.020213,2.318032,6.342296,0.972774,-0.3177356,-0.31448165,-0.97595984,4.0120344,-3.3075004,-2.7607954,3.2044303,-1.3366888,2.3963616,1.3412025,-4.0390177,-0.62787694,-1.449115,2.6488075,-6.56753775953495,5.686470891272074
-3.475681,1.757951,-0.3228163,-2.6869798,0.5503404,3.0163832,-1.1612397,-0.5868989,-1.8774683,1.4329649,-2.929946,2.0197105,-0.43878722,0.6441032,0.7419981,-0.915444,2.2931259,1.8890136,-1.7230169,0.7394661,-0.95331824,-0.5766784,-2.0973246,-0.7072412,-0.5491562,0.8328197,0.32067832,0.6902119,0.11016085,-1.3999448,-0.41549537,-0.79927796,-2.7393825,-0.20390719,-1.5425991,0.8779771,-0.34526616,1.9887187,0.5102205,2.0389063,-1.7120445,2.0027883,-0.83131105,4.2880507,-0.5858716,0.70487624,0.9888347,-1.9811306,-0.5633363,1.8587753,4.38926260551973,-0.8394982305177147
10.544272,0.2564071,-1.3885939,-1.2424691,-3.532121,0.9159275,0.4632741,2.3098695,-1.0478772,0.16691951,2.765194,0.9575428,1.7756525,-2.2786644,0.2528997,1.4827197,2.320098,-2.5307014,-0.7593603,0.015147701,-1.5031669,-1.5019735,-3.0835633,0.68774796,-0.91063774,-1.1054862,1.7010535,0.52248317,0.99378157,0.09157169,0.46975565,0.100255154,-3.1335618,0.57755804,1.5520272,1.915991,-0.788141,-4.180535,-0.0096859485,0.64737165,1.71131,2.9454563,0.16091132,0.49252486,0.26249623,1.3026444,1.5845082,1.6165876,-0.74581283,-0.08223588,-7.466411724016272,4.092841383752856
-3.2453856,-1.035906,-0.35391742,-2.605948,1.4321873,-2.7259564,0.06539419,-1.2725198,-0.7101268,1.27542,2.0132499,-1.5723281,-1.3661922,2.380294,1.4325644,-0.506876,0.97598064,-0.4783407,0.36963582,0.7239096,0.9656148,0.6418793,-0.6678854,2.253553,0.45845574,-1.3143699,-1.4826001,2.1331894,4.453011,-1.2936728,-1.2705693,0.6709035,-0.5657586,0.53822935,-0.9593902,0.12457778,-0.999611,1.5208673,0.83555925,-0.13333672,0.22408043,-0.1903792,1.1209338,1.2002461,0.7826021,0.35437697,0.3685338,1.1766886,-1.1698773,0.16971233,3.944007974355304,3.723986862729682
11.844199,0.233875,-2.0783145,-1.1936069,-1.8843566,0.22639954,0.40144306,-0.6781257,1.6055505,-1.239838,-1.168729,1.7407768,-2.184156,0.6322948,0.8214033,-1.7123637,0.25305635,0.270965,1.667486,0.6007744,-0.30176505,1.092701,-0.5973316,0.42073822,-1.7486514,0.10030951,1.9492276,3.1844957,2.0884252,0.85818243,1.8722273,0.9745737,0.18712686,0.08715871,1.1240343,-1.8912948,-1.9186618,-1.2813405,-0.39562082,-0.7563638,-0.8609755,-0.89908016,2.1125321,0.81680024,-1.2404288,1.1773682,-2.8939173,-1.8737507,-1.6979873,1.4362147,-6.692115909072877,4.511332716233475
-3.9916666,1.754651,0.81360626,-0.15422931,-1.4045688,0.46614626,-0.12057607,-2.2139454,-2.117205,1.4162569,-0.040538654,-2.2318466,1.8956815,-1.0567393,0.80221593,-0.2675755,-0.2107791,-2.6164048,1.6076238,-3.4254532,-0.98654765,0.020282298,-0.032468587,0.25373602,0.06771308,0.014123142,-1.3665204,-0.98402107,-2.525073,1.0060812,1.1382958,-1.350789,-0.044884752,0.38923782,-2.1727552,-2.5457218,-1.6142148,2.8681574,-1.6475348,2.572385,0.5202595,-0.45203507,1.5638442,-0.813392,-1.1804856,0.28520054,-0.86479676,0.9181963,-1.3113099,0.66967165,1.5690099975043432,0.7085997332529204
5.7070684,-3.6069593,-1.5338374,-0.7767896,-1.7934785,-1.0993006,-0.4583253,0.2923083,-0.55530065,0.7640827,0.19696178,1.7309595,2.049835,-0.017658263,-0.67285144,-1.4123573,-0.033592395,0.27450347,-0.60174704,1.5632839,-1.052185,0.27289614,-1.4584491,2.0532396,-2.0839744,0.7293047,1.5996277,0.8308242,0.26322287,0.7735805,-0.63968027,0.8622695,1.2335199,0.84997725,1.1972003,0.90678537,2.0732617,0.3758874,2.1424837,1.3401034,2.291071,0.46448714,-1.854007,0.46326715,0.49937862,-0.8017057,0.06793475,-1.3389095,-0.34053743,0.3283808,-5.148643242500606,4.106102356305575
-1.4577206,-6.661201,-1.0163774,5.482851,0.2919619,-0.5548073,-1.080312,-0.48285756,2.4130497,1.7167697,0.50051075,-0.44917735,-4.866575,0.53585154,-0.621759,-1.5583142,1.7694862,-0.97521335,0.8859612,1.1640394,-4.1074567,-1.4577223,-1.8306105,-0.0649102,0.2590521,0.095830165,-0.3362376,-1.798543,-1.1663926,0.03839898,2.1349068,2.2803898,1.3194523,-0.10560374,2.196584,-2.1937823,-1.3343165,0.89996463,1.2265514,-3.2831054,-0.07348199,-4.026061,0.11333573,1.4985232,0.31040832,-1.9042022,-0.40897834,2.4853444,-0.37043336,0.4526574,1.1158794691122864,9.445971569871244
-4.248856,-1.4031931,-0.16932029,-3.0796504,0.8252005,-2.4870021,1.7413511,0.8613625,0.30814722,-2.4713519,-0.255498,1.4182053,-3.5569031,2.0822587,4.7092357,-2.5385034,2.0703495,0.53171605,-1.2020066,2.3222885,-0.10254337,0.43418983,2.8624747,-2.7005832,-1.5565946,0.46419948,0.6015333,1.3484988,1.2884907,-0.76139104,0.1687081,-1.5077226,-0.9107658,-2.324188,0.32904768,-0.56007916,0.8147452,-2.301562,3.8821936,-0.53773254,2.2066135,0.99671817,-1.0930955,-0.88886905,-4.965805,-1.187726,-5.0681744,-0.16028956,-0.25090545,-1.798231,3.810366509522778,2.020586432306925
8.392551,0.20207492,-0.6521923,-2.322744,-2.689501,-0.9070138,0.18514347,-0.9775877,2.7233517,-2.813624,2.5195262,2.6917539,-0.20883404,-0.85823965,2.2788212,0.3243234,0.72856027,-0.28505847,1.3720855,-0.7605631,-1.9297408,1.2609712,1.0961492,0.9563848,3.3722076,0.007168677,-0.91665596,2.005843,0.32298732,0.54814565,1.8976007,0.79965866,1.9380087,-1.3704517,0.68395233,2.2628694,0.53897655,0.028896956,1.7979158,-1.7821037,2.894482,-1.1889398,1.2029033,-0.65295845,0.9702031,1.6388819,0.18431771,-2.650977,1.7685424,1.1131021,-6.482095253743036,5.692945193477532
9.726356,0.58477664,0.50651824,2.8307226,-2.0859294,1.2077662,1.0758028,1.4924593,-0.2169988,1.7396752,-1.1981903,-1.5579869,-1.3175632,2.4354846,3.193254,0.9629956,-0.8242791,-1.2559112,-0.3516406,3.5640564,-0.38295418,-4.293567,-1.7870541,1.4292753,0.4041533,-1.2751572,-1.6837764,-3.963617,-2.031719,0.346252,-0.369228,-1.287591,-1.9663292,0.17911379,0.5310942,-0.039417855,-0.49626115,0.351501,-1.537545,-0.27377838,-3.0737789,1.2381871,0.4329187,-1.1882825,-1.8235978,0.3234164,2.7556953,-1.0326959,2.2392428,3.0786917,-8.19471969559884,3.2824936882914453
-1.9948192,-7.7039123,-2.1623788,9.441494,2.2717347,1.8062001,2.1022894,-2.0971558,3.2156427,2.2504241,3.777241,0.033394516,-0.54543734,-0.12842038,2.3473892,0.5798544,0.33068195,-1.1790321,1.7669294,-3.1153035,-3.1673331,3.6636672,-2.4848306,-0.30879948,0.37684935,3.2417688,-6.022144,-3.204517,-2.716531,0.5951724,1.622461,2.9980357,-0.69305116,-3.71899,2.2423384,1.9399827,1.8071582,-4.333901,-0.97868156,2.7581344,-1.3949426,2.791982,-0.9881263,2.1710918,5.8375096,2.0251,-0.13835716,-0.22871472,-0.5228751,0.86710113,2.7315683777973505,9.274052936994657
11.316896,0.91963035,-0.8202773,-2.0717387,-3.2449954,2.4355803,0.81207365,-2.6248593,2.5366416,-2.1542072,1.3028872,-0.8538456,1.1241908,-3.3683898,0.30761695,2.6937585,-1.263178,1.9722483,-0.46454984,0.38603252,-0.0033378897,2.3231719,1.4212593,-1.9834969,0.95180357,0.20832121,-0.05539709,1.6062009,-0.8112325,-2.3150208,1.5141507,0.6375145,-1.5734304,-1.50054,1.6973517,4.0589705,-0.86988723,-0.034254447,-0.51757985,0.85256755,-1.5514811,1.1566637,-0.44265106,-0.5182635,-0.9634652,-0.009286348,-0.32705197,-1.0819404,0.4341603,0.09284674,-6.8637922574339765,5.7374722977610375
-1.7858548,-1.5582223,0.59852594,-2.8884664,0.46478933,-2.3605018,2.970066,1.2666028,-0.15426317,2.6604362,-0.09767513,-0.25247768,-1.9278648,2.7278738,1.7367126,1.373415,-0.06710452,0.90621734,-3.1435244,-2.3477054,0.36363265,-1.0582556,-0.9314578,-1.1912639,1.6623954,1.9648222,-0.5185734,-2.281353,1.8336504,-0.6720733,2.1835492,1.9706241,-0.59539884,-0.7065589,0.046136394,-1.1771605,2.3458788,-1.0659864,2.2898412,2.6076503,-3.272029,-3.569599,1.1679296,-1.1388394,-0.9209468,-3.7673306,-0.18794978,4.7515078,3.1728954,1.7096796,2.8296480467988085,3.4916063814219482
-0.45603615,7.003607,-1.7404512,4.9055715,-0.129699,-2.2044432,3.069356,-6.015291,-6.9206696,0.2971129,4.7286143,2.7869923,-0.3143117,3.3009868,-3.0609696,2.7501955,-6.7203145,-2.4675758,3.109717,-5.9671235,-1.7018675,-4.4042807,0.67209923,1.7818601,1.126652,-5.105513,3.4465384,1.939283,0.6634743,1.2410665,-3.1736403,2.8554976,2.389954,1.8889816,7.236322,3.8525546,-1.7001876,0.4665942,-0.0027996004,0.06751278,0.1514904,3.4681706,-0.8927994,1.1657586,-0.25694716,1.2093908,0.9246282,-0.4997677,-2.3770928,-2.6955702,4.258951515889394,-3.5826587800282996
-3.375821,-0.5273923,0.56409127,-1.9833165,-0.7470244,2.2545776,1.572287,1.1638465,1.4087412,0.8477677,3.4904413,-3.8533945,-0.85850376,-1.2076164,0.4238236,-0.23524475,-0.014354058,-2.5854564,-1.7085983,-1.8935455,0.5766057,1.1961613,-0.20542724,1.2046489,-0.696166,1.822273,-0.2988466,1.6437278,0.39486545,0.84659356,-3.1273448,0.007536784,0.72721326,2.439677,-2.465241,-4.379881,-2.0114045,-1.1114986,-1.0202734,1.1640191,-1.4666137,2.6759894,1.3315116,-1.6223512,1.4955422,2.8200693,-1.4046271,-1.2363521,2.9683585,-1.8199139,3.543828657344282,1.6623206998955171
